Fid,Airline,Flight,DateTime,Lat,Lon,Geoaltitude,Lat2,Lon2,Geoaltitude2,Lat3,Lon3,Geoaltitude3,Lat4,Lon4,Geoaltitude4,Lat5,Lon5,Geoaltitude5,Label
216.58.219.227-10.42.0.211-443-57852-6,Vistara,UK-981,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.42-52.84.29.134-41420-443-6,GO_FIRST,G8-334,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.42-103.43.91.8-41156-443-6,GO_FIRST,G8-392,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
203.205.190.48-10.42.0.151-80-43718-6,GO_FIRST,G8-346,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-10.42.0.1-14084-53-17,GO_FIRST,G8-330,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.151-31.13.80.5-35874-443-6,GO_FIRST,G8-338,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.151-10.42.0.1-30000-53-17,GO_FIRST,G8-323,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
172.217.9.234-10.42.0.211-443-43811-6,Indigo,6E-2054,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-108.168.176.195-42258-5222-6,Indigo,6E-5001,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.1-10.42.0.42-53-1038-17,Indigo,6E-6202,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
10.42.0.151-104.31.88.167-54201-80-6,Indigo,6E-5041,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.151-121.12.98.63-45074-80-6,Indigo,6E-2137,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
10.42.0.211-54.239.17.112-56223-443-6,Indigo,6E-6278,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-54.230.36.186-53014-443-6,Indigo,6.00E-218,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
222.73.28.96-10.42.0.42-80-43365-6,Indigo,6E-5328,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.12.206-10.42.0.151-443-51511-6,Air_India,AI-868,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.3.110-10.42.0.42-443-51073-6,Air_India,AI-887,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
202.77.129.150-10.42.0.211-443-37739-6,Air_India,AI-665,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.1-10.42.0.42-53-42365-17,Air_India,AI-805,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
10.42.0.42-64.71.142.95-45351-443-6,Air_India,AI-678,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-10.42.0.1-33077-53-17,Air_India,AI-624,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
198.11.132.221-10.42.0.151-443-36848-6,AirAsia,I5-721,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
10.42.0.211-64.71.142.120-37153-443-6,AirAsia,I5-773,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
151.101.0.166-10.42.0.211-443-36556-6,AirAsia,I5-721,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-10.42.0.1-37102-53-17,GO_FIRST,G8-286,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
10.42.0.211-87.240.165.80-37155-80-6,GO_FIRST,G8-165,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-54.192.37.254-46126-443-6,GO_FIRST,G8-286,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.11.36-10.42.0.211-443-44679-6,GO_FIRST,G8-191,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.151-10.42.0.1-1040-53-17,GO_FIRST,G8-237,23-02-24 21:59,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.1-10.42.0.42-53-57532-17,GO_FIRST,G8-266,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
10.42.0.151-10.42.0.1-55807-53-17,GO_FIRST,G8-103,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.10.99-10.42.0.211-443-36149-6,GO_FIRST,G8-719,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
151.101.1.140-10.42.0.211-443-34109-6,GO_FIRST,G8-101,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.11.10-10.42.0.151-443-48688-6,GO_FIRST,G8-119,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-115.239.210.141-47692-80-6,GO_FIRST,G8-113,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-63.250.200.101-33394-443-6,Air_India,AI-636,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.9.234-10.42.0.211-443-57615-6,Air_India,AI-441,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-104.193.88.109-53962-80-6,Indigo,6E-2097,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
10.42.0.42-64.71.142.96-50715-443-6,SpiceJet,SG-2976,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.151-10.42.0.1-37299-53-17,SpiceJet,SG-2277,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.6.238-10.42.0.151-443-40134-6,Indigo,6E-6722,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
157.240.2.35-10.42.0.151-443-53481-6,SpiceJet,SG-8483,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.10.225-10.42.0.151-443-34549-6,GO_FIRST,G8-336,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
203.205.158.61-10.42.0.211-80-44731-6,Indigo,6E-2046,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-104.192.110.245-38710-443-6,Indigo,6E-549,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.151-64.71.142.124-45312-443-6,Indigo,6.00E-184,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
151.101.21.140-10.42.0.211-443-42595-6,Indigo,6E-2092,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-123.125.29.138-46662-443-6,Indigo,6E-5018,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.151-98.139.199.204-37892-443-6,Indigo,6E-2168,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
203.205.158.61-10.42.0.211-80-42199-6,Indigo,6E-2102,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
182.22.25.124-10.42.0.151-443-49090-6,Vistara,UK-637,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.10.46-10.42.0.151-443-41721-6,Vistara,UK-706,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.10.142-10.42.0.151-443-57046-6,GO_FIRST,G8-717,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
157.240.18.36-10.42.0.211-443-57161-6,AirAsia,I5-784,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
172.217.11.33-10.42.0.42-443-43910-6,Indigo,6E-926,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-10.42.0.1-2077-53-17,Air_India,AI-9887,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-10.42.0.1-27053-53-17,Air_India,AI-469,28-02-24 23:34,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-77.234.44.200-36277-80-6,Air_India,AI-531,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
10.42.0.211-66.102.255.40-51872-443-6,Air_India,AI-9843,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-119.146.74.49-38702-443-6,Vistara,UK-829,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
198.11.132.221-10.42.0.211-443-39972-6,Vistara,UK-899,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.12.206-10.42.0.151-443-52777-17,Vistara,UK-859,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-10.42.0.1-30392-53-17,Vistara,UK-871,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
172.217.10.42-10.42.0.211-443-52822-6,Vistara,UK-829,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
192.229.173.173-10.42.0.211-443-46006-6,Vistara,UK-871,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
10.42.0.42-106.39.169.66-58305-80-6,Vistara,UK-899,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-10.42.0.1-10798-53-17,Vistara,UK-859,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-10.42.0.1-4677-53-17,Vistara,UK-899,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-31.13.69.197-38238-443-6,Vistara,UK-871,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.12.194-10.42.0.211-443-46186-6,Air_India,AI-499,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-34.225.147.89-42065-443-6,Vistara,UK-879,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
158.85.48.236-10.42.0.211-5222-44414-6,Vistara,UK-879,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
174.129.31.175-10.42.0.211-443-41378-6,Vistara,UK-879,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-36.110.213.49-35166-80-6,Vistara,UK-683,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
10.42.0.211-121.14.255.98-36741-80-6,Indigo,6E-2373,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.151-104.192.110.245-36151-443-6,Air_India,AI-9643,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
174.35.73.199-10.42.0.211-80-41845-6,Air_India,AI-9939,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.9.234-10.42.0.211-443-55914-6,Air_India,AI-877,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-10.42.0.1-58483-53-17,Air_India,AI-473,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.6.206-10.42.0.211-443-51334-6,Indigo,6E-2338,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,1
203.205.158.61-10.42.0.211-80-44728-6,Air_India,AI-415,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-10.42.0.1-24004-53-17,GO_FIRST,G8-1404,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
151.101.1.140-10.42.0.151-80-40408-6,GO_FIRST,G8-2401,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.3.110-10.42.0.151-443-52887-6,SpiceJet,SG-2976,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-10.42.0.1-24440-53-17,GO_FIRST,G8-1010,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.151-10.42.0.1-27265-53-17,Air_India,AI-471,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-10.42.0.1-43239-53-17,GO_FIRST,G8-213,28-02-24 23:35,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-50.16.221.208-54646-443-6,Air_India,AI-811,28-02-24 23:36,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-74.6.105.13-36510-443-6,Vistara,UK-817,28-02-24 23:36,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.6.206-10.42.0.151-443-36430-6,Vistara,UK-813,28-02-24 23:36,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
180.149.153.234-10.42.0.211-80-49688-6,Vistara,UK-819,28-02-24 23:36,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
172.217.10.130-10.42.0.211-443-53123-6,Vistara,UK-819,28-02-24 23:36,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
10.42.0.211-103.235.46.39-57314-80-6,Vistara,UK-817,28-02-24 23:36,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,33.78707886,-84.47511011,419.1,0
